file,group,split
train/images/00626_jpg.rf.9a4d6d833b94ab51914e11dedc33f4d5.jpg,g002218,train
train/images/00626_jpg.rf.a61658882f08776840776b5f9672ce52.jpg,g002218,train
train/images/00626_jpg.rf.adbd2b18050e3534cc6e177ff8e87e64.jpg,g002218,train
train/images/00626_jpg.rf.c152eacca281aaea95aad67a81f36d6c.jpg,g002218,train
train/images/00626_jpg.rf.c28b3018ca869670e5c97a4998a847d0.jpg,g002218,train
train/images/00626_jpg.rf.d2413aa3edd54df083a94bd5ce174f9c.jpg,g002218,train
train/images/00626_jpg.rf.d898561cc35e66ede4217076db7125ab.jpg,g002218,train
train/images/00626_jpg.rf.fd42c6dc40e14995f5b9cfd02205d73c.jpg,g002218,train
train/images/006276_jpg.rf.16322e5bb73f13269dd4e52c61006deb.jpg,g002509,train
train/images/006276_jpg.rf.2ceec13dd466c42136aa7ee665411a7c.jpg,g002509,train
train/images/006276_jpg.rf.6c88c09b342d4136304c49028aacec0f.jpg,g002509,train
train/images/006276_jpg.rf.850ce84fca26dd012494f5bef70d7d33.jpg,g002509,train
train/images/006276_jpg.rf.98827e2dedabc2d4a9d50f1d29b442da.jpg,g002509,train
train/images/006276_jpg.rf.9aa24a7815790f4ddea701477356ffb5.jpg,g002509,train
train/images/006276_jpg.rf.fd0196b9131808de4586f7ded498ed91.jpg,g002509,train
train/images/006276_jpg.rf.fe378d6f4ce02566a12b79c632aa4e4e.jpg,g002509,train
train/images/006278_jpg.rf.350dfa2e9406a8d55c9b117b2ce1ce7e.jpg,g002510,train
train/images/006278_jpg.rf.857919d69e5de2ec31844309fcfdb1d6.jpg,g002510,train
train/images/006278_jpg.rf.f523d389cf525fd6a9027251c84163b9.jpg,g002510,train
train/images/00627_jpg.rf.20c0afb9ee1ffbc1c8bc10f9b2f11913.jpg,g002511,train
train/images/00627_jpg.rf.c363530aac5ed90f9beabce84a9f299a.jpg,g002511,train
train/images/00627_jpg.rf.df3c17467f32dd055cbe99e65ba6124c.jpg,g002511,train
train/images/00629_jpg.rf.08573e73442121104789cf013cefebee.jpg,g002512,valid
train/images/00629_jpg.rf.0e83ec378d385605389ce0a212aa1fd4.jpg,g002512,valid
train/images/00629_jpg.rf.235e336dbae3a054d1b433c9d30a0ad5.jpg,g002512,valid
train/images/00629_jpg.rf.272e7f77a6946f5f48271321cff6d240.jpg,g002512,valid
train/images/00629_jpg.rf.44a3d23ae196c7e4dc1ac557fc545a66.jpg,g002512,valid
train/images/00629_jpg.rf.63c6c3e42abbddd8c4ded9b244bf6265.jpg,g002512,valid
train/images/00629_jpg.rf.9cb90de622a8b7096b138a70df280bb7.jpg,g002512,valid
train/images/00629_jpg.rf.a309c0e70e48b130c5b84e07a4977cc0.jpg,g002512,valid
train/images/00629_jpg.rf.a871a0b62fcfe585ff3f4833ea512faa.jpg,g002512,valid
train/images/00629_jpg.rf.aa87989837d9f82d99b601f9358fa23d.jpg,g002512,valid
train/images/00629_jpg.rf.cf493b1406210ab149bf399456c5fada.jpg,g002512,valid
train/images/00630_jpg.rf.0109ae393691f629fd909edb3459d17d.jpg,g002513,train
train/images/00630_jpg.rf.2b3d9d53d62baf81f9e3f294884b6ff2.jpg,g002513,train
train/images/00630_jpg.rf.44d64241766ce564dcb7f420251f79d8.jpg,g002513,train
train/images/00630_jpg.rf.4d8e3da2ce4aac3fc4a3e7e65bdd44a8.jpg,g002513,train
train/images/00630_jpg.rf.52264733f74abfecbef8af35fa1ec883.jpg,g002513,train
train/images/00630_jpg.rf.c15d5ed0f4fbfa946f2181a814239af4.jpg,g002513,train
train/images/00630_jpg.rf.c18888c10970514b31b06f6955085c4b.jpg,g002513,train
train/images/00630_jpg.rf.ca9c9bbc0edfb429bc54a51f4a390bc4.jpg,g002513,train
train/images/006328_jpg.rf.2b949211e6a5ebfc93144a13b4cceaf4.jpg,g002514,test
train/images/006328_jpg.rf.e55d78dffaebc329a205422883024627.jpg,g002514,test
train/images/006336_jpg.rf.132f7efed4de6f5d89a10451bbe483da.jpg,g002515,train
train/images/006345_jpg.rf.2bf88c0753ccaa8fe67110681b193d84.jpg,g002516,train
train/images/006345_jpg.rf.84829f9d0af9151c5dc429395f1076c1.jpg,g002516,train
train/images/006349_jpg.rf.34d6c21929f2c80f9a93226041d2ea8f.jpg,g002517,train
train/images/006349_jpg.rf.852d71737f0843094a6ae7ed2c338e30.jpg,g002517,train
train/images/006349_jpg.rf.ad5fc9fe5c89d09dd0f8b8b0ebdf1c7b.jpg,g002517,train
train/images/006349_jpg.rf.b2f2763f9110252f2a6811c58d6fe47c.jpg,g002517,train
train/images/00634_jpg.rf.11fa6d2d6efba81eff7563f4f928a48f.jpg,g002518,train
train/images/00634_jpg.rf.42c58e9b6c1452ec7cf915beef5532ab.jpg,g002518,train
train/images/00635_jpg.rf.3902e8c7f480be02cdc23ba3550164e5.jpg,g002519,test
train/images/00635_jpg.rf.44568aafa852953e2209e17a5294dc27.jpg,g002519,test
train/images/00635_jpg.rf.a0a3800a9a8989217a7a6df76dc1be34.jpg,g002519,test
train/images/00635_jpg.rf.c41c7ca642070323bdd409eaef278090.jpg,g002519,test
train/images/006367_jpg.rf.b113db1e76bd913ea65a8376608731f1.jpg,g002520,test
train/images/006367_jpg.rf.ca9b26b6041161969db9219c7e456136.jpg,g002520,test
train/images/006367_jpg.rf.cb63c7263a8a4e557b4f6939efb3fc78.jpg,g002520,test
train/images/006369_jpg.rf.9effb54eb1f37ee3fe6b06af6a39dae9.jpg,g002521,train
train/images/006369_jpg.rf.a80d3c76bcc5bf3423c9cba90a9c37e0.jpg,g002521,train
train/images/00636_jpg.rf.1ab40845a79b10a043ae207767c0b3bf.jpg,g002522,train
train/images/00636_jpg.rf.6ca6d5e2b0c7805cfbe041960df04170.jpg,g002522,train
train/images/006381_jpg.rf.316ad5b9caf4d6ffb9b1b6968ef4d319.jpg,g002523,test
train/images/006381_jpg.rf.75d61962060ccba97c1d83e15c435679.jpg,g002523,test
train/images/006381_jpg.rf.8698f34bc24b2f8ddac804355853bfb0.jpg,g002523,test
train/images/006385_jpg.rf.52a19ddd7a94a5ef41424ab6ffa4de4b.jpg,g002524,train
train/images/006385_jpg.rf.f60e2b84f94f162a3ef933946bc3db30.jpg,g002524,train
train/images/00638_jpg.rf.6e5c081ac6ade54170b70a923f1196b0.jpg,g002525,train
train/images/00638_jpg.rf.71e1f72a8018c383810f11e15d590a55.jpg,g002525,train
train/images/00640_jpg.rf.f7095e3c5ffba8acded1351dc44fe826.jpg,g002526,train
train/images/006414_jpg.rf.460fe89b4770f592327354a514749688.jpg,g002527,train
train/images/006414_jpg.rf.7530f096a79da5dd638f0b47d70b2e65.jpg,g002527,train
train/images/006419_jpg.rf.7bc8bae9b5aa409a842205641e0a82dd.jpg,g002528,train
train/images/006419_jpg.rf.c9f1c27c77fd07fef97d6782c4058f75.jpg,g002528,train
train/images/006426_jpg.rf.145d2cceab9eff7f7af9ff9bfe2109da.jpg,g002529,train
train/images/006426_jpg.rf.5aede15e482897d78620bca3081a2f56.jpg,g002529,train
train/images/006436_jpg.rf.1edd2f9037721078a912a81ab375d7a6.jpg,g002530,train
train/images/006439_jpg.rf.3aecd30695883a9eda5c3ff424db9508.jpg,g002531,train
train/images/006439_jpg.rf.84777afa2d1ccf3dc7c43f5396edf473.jpg,g002531,train
train/images/006439_jpg.rf.940bc8c17e13fb43ea78f2845508b440.jpg,g002531,train
train/images/006439_jpg.rf.ba006bf173bbb9c62e16b620b7edaa6b.jpg,g002531,train
train/images/006439_jpg.rf.f9260de00b82abf55eb8095d8a50ccd7.jpg,g002531,train
train/images/006442_jpg.rf.2b14fb6b3b3234ab38f901f9fea2b3c2.jpg,g002532,train
train/images/006442_jpg.rf.b01f58d94f8e968473429eb5d9726839.jpg,g002532,train
train/images/006452_jpg.rf.97ce7289814aa08351bd21ef1fce81c8.jpg,g002533,valid
train/images/006452_jpg.rf.adfaa869a5297db7517e9f53dfeeb124.jpg,g002533,valid
train/images/006452_jpg.rf.b56e0382bd9ac50ad1255a6a8cc51403.jpg,g002533,valid
train/images/006455_jpg.rf.2500c23c53e5cbf05cfc0063498458d2.jpg,g002534,train
train/images/006455_jpg.rf.5bb47189b0a8a93c97c8ea66c8e39c0a.jpg,g002534,train
train/images/006455_jpg.rf.86a0297c65e64d70dde4bfe9c4c1324f.jpg,g002534,train
train/images/006455_jpg.rf.8a950adf61512f60f3ee238265f32f2a.jpg,g002534,train
train/images/006455_jpg.rf.930a05bf9d85d1ee7d6355d1720c0f13.jpg,g002534,train
train/images/006468_jpg.rf.33fe6f07eb79de2291721dde6eaf3f61.jpg,g002535,test
train/images/006468_jpg.rf.a7c0ff987c924ec4919a1b0d71dc8d10.jpg,g002535,test
train/images/006472_jpg.rf.105a440ed612ce858ac18883e90120bc.jpg,g002536,train
train/images/006472_jpg.rf.5f19f10e9d77d489559e9f2f2838a88f.jpg,g002536,train
train/images/006481_jpg.rf.028a4423c3eecbb5fcfad3958f0ae279.jpg,g002537,train
train/images/006481_jpg.rf.180f6e613fedb368f373204fe2f1b767.jpg,g002537,train
train/images/006481_jpg.rf.1dae9c8d2fec6cc8a26fabbbc6b31ed3.jpg,g002537,train
train/images/006481_jpg.rf.c987929b92d47a179f143621e925688a.jpg,g002537,train
train/images/006496_jpg.rf.6ffaadeb075d2245e2c0926cb92836d9.jpg,g002538,train
train/images/006496_jpg.rf.afd0903d07d8f1f19944645399dd9502.jpg,g002538,train
train/images/006508_jpg.rf.00c51d7ec71c8ed6948a92180bb491f7.jpg,g002539,train
train/images/006508_jpg.rf.329f97cac9965e2dc6d108e42912148c.jpg,g002539,train
train/images/00650_jpg.rf.2e5bd251aa70ae1cfa03dc4ee7197153.jpg,g002540,train
train/images/00650_jpg.rf.5650b7366f72f714f93d0fedbf0ac0eb.jpg,g002540,train
train/images/00650_jpg.rf.804246bec24e8a80b2a642e5523ce587.jpg,g002540,train
train/images/00650_jpg.rf.839cde52a84cc7415ff22856470bcb02.jpg,g002540,train
train/images/00650_jpg.rf.844e85792b4df21f1d16a56efe67cdf0.jpg,g002540,train
train/images/00650_jpg.rf.e0a31da98a91873feb1a180378ed9fc1.jpg,g002540,train
train/images/00650_jpg.rf.f65dc3d0179a7d047f378b6a98933d5a.jpg,g002540,train
train/images/00650_jpg.rf.f92ba25f2f39f22f0bf68fc16a55729c.jpg,g002540,train
train/images/00652_jpg.rf.58be77c96a1d3928cbcce9c9328679e9.jpg,g002541,train
train/images/00652_jpg.rf.5e5755f7cbe079e94aa75911d4b24c3d.jpg,g002541,train
train/images/00652_jpg.rf.69c3418bc4437286a6de894dde75f342.jpg,g002541,train
train/images/00652_jpg.rf.7e4e9fa67573e006607f852ccdc3da4e.jpg,g002541,train
train/images/00652_jpg.rf.9e0c3ca0cd1b37562e0869eb34f1ee07.jpg,g002541,train
train/images/00652_jpg.rf.bc05c27d36b2576d54b9e3945b33a6dc.jpg,g002541,train
train/images/00652_jpg.rf.d5a1d9c22061c016e4e8870501eb9ad5.jpg,g002541,train
train/images/00652_jpg.rf.f909d1f0747c3c2a94747b526d42fe12.jpg,g002541,train
train/images/006534_jpg.rf.43a46c45439db435bb463ad3230bf8a2.jpg,g002542,train
train/images/006534_jpg.rf.645234cb7d6881b55756924fb1b0175f.jpg,g002542,train
train/images/006534_jpg.rf.a88d0e407fcb7e8cdc536830cb30dc0c.jpg,g002542,train
train/images/006534_jpg.rf.aa22ed186be3e220bb67028869683dc6.jpg,g002542,train
train/images/006544_jpg.rf.42f83fd3f6aa03505aef0ab6a312d215.jpg,g002543,train
train/images/006544_jpg.rf.6cdd480933bad2fb2ef6d34d41fe642c.jpg,g002543,train
train/images/006544_jpg.rf.6d455d2652ce96f837d1bf4a0b318dec.jpg,g002543,train
train/images/006544_jpg.rf.80174a3d1cc9d47d3e038448047a27b2.jpg,g002543,train
train/images/006544_jpg.rf.aab21172cb8996cd4225b65fff6affc1.jpg,g002543,train
train/images/006544_jpg.rf.af54a39e5f051b9bf1a5ea433fd59a8d.jpg,g002543,train
train/images/006544_jpg.rf.ce173e77c9e690eeb9255727198cb7f9.jpg,g002543,train
train/images/006544_jpg.rf.eac38f67f14fc1f4e257b4493d92fbf3.jpg,g002543,train
train/images/006553_jpg.rf.06efde1b947406d3eef6a7bbc3d0e3f8.jpg,g002544,valid
train/images/006553_jpg.rf.bcff986c1244a24e400b4f2d043a27af.jpg,g002544,valid
train/images/006580_jpg.rf.3f94a0951e4b7916a7085dc8ea566635.jpg,g002545,train
train/images/006580_jpg.rf.40c1635380ef937cabce7dabfabd8203.jpg,g002545,train
train/images/006595_jpg.rf.e8f38c01f594bb16e227870842362000.jpg,g002546,train
train/images/006612_jpg.rf.19fa6b1f671d7aa678a98903f8e9af24.jpg,g002547,train
train/images/006612_jpg.rf.7bf993a8fc133ded4f233c233f2bdd08.jpg,g002547,train
train/images/006612_jpg.rf.e78eb2c5c1ae8da56e94b29aea908b4d.jpg,g002547,train
train/images/006618_jpg.rf.ec18297ec2c9ef223569de9317e5a3bf.jpg,g002548,train
train/images/006648_jpg.rf.0fb2764bf5fd079d97729d5ae3cc3cd9.jpg,g002549,train
train/images/006648_jpg.rf.7dc8d7f5d10ef26f583b845aca07b50b.jpg,g002549,train
train/images/006665_jpg.rf.df7f1328cdbea4f6c9f63529abac5aca.jpg,g002550,train
train/images/006670_jpg.rf.3356a9993fa55049663eef999e854214.jpg,g002551,train
train/images/006670_jpg.rf.4a17d6d92a83ef46f833efa79e56f10b.jpg,g002551,train
train/images/006670_jpg.rf.6c627008cd17840ba4b7c3883299dd83.jpg,g002551,train
train/images/006670_jpg.rf.92307ccf4cfde2110243463a094c8738.jpg,g002551,train
train/images/006670_jpg.rf.a20151f6bcf2b079190cc6ee69cf57bd.jpg,g002551,train
train/images/006670_jpg.rf.e6c24d5df0ebc87430ce020efb215d70.jpg,g002551,train
train/images/006672_jpg.rf.2b5ef16df6787d6058838597181f9dc9.jpg,g002552,train
train/images/006672_jpg.rf.30fd3cf622ef9a5e79a2909553a00024.jpg,g002552,train
train/images/006686_jpg.rf.eba938bb255b11c214150d52e80ae11b.jpg,g002553,train
train/images/006688_jpg.rf.3fc13c92dbb9f4f64eae39b1c201c228.jpg,g002554,train
train/images/006698_jpg.rf.1edd32e676f02b458241ec1fbe0afa85.jpg,g002555,train
train/images/006698_jpg.rf.3c82396bd3590421b3eea7a49406ce72.jpg,g002555,train
train/images/006698_jpg.rf.90c56dced7e46ebb8d480982fba1deb5.jpg,g002555,train
train/images/006699_jpg.rf.3fa18856579271849d8c1a8dafd0d035.jpg,g002556,train
train/images/006699_jpg.rf.c3a1b82ef9da489b01d315741408b4cd.jpg,g002556,train
train/images/006704_jpg.rf.069a97bc0521c7455c5cd09b5fb457c7.jpg,g002557,train
train/images/006704_jpg.rf.5e88e73851ac7e9313e1d95faa16d414.jpg,g002557,train
train/images/006705_jpg.rf.4d915beee347703d0c7eb3990cf8f344.jpg,g002558,train
train/images/006705_jpg.rf.4ef93f985e2e6a29a0f8d8dc6267fef4.jpg,g002558,train
train/images/006705_jpg.rf.964a2b38043413c45cde46fc302c11d9.jpg,g002558,train
train/images/006705_jpg.rf.a748629a41f2c427f89233d26318b24e.jpg,g002558,train
train/images/006705_jpg.rf.a90a87e4712b1801e23f7776d776156c.jpg,g002558,train
train/images/006706_jpg.rf.55c618cb937c23ea75121f89c5bab40f.jpg,g002559,train
train/images/006706_jpg.rf.5936eed8d1b1d87df0a36bfe05b04bf5.jpg,g002559,train
train/images/006706_jpg.rf.5b21ae97a307e5e4d3198243c65cf810.jpg,g002559,train
train/images/006714_jpg.rf.67c0fab72a17a4e6cb55250f52568a4d.jpg,g002560,test
train/images/006714_jpg.rf.9633f535b9f14009abec74eebbb0052c.jpg,g002560,test
train/images/006714_jpg.rf.fc718e231af64db4fff79b463c339f60.jpg,g002560,test
train/images/006721_jpg.rf.5fb3d83a34d0eb85624d78cff469cb1c.jpg,g002561,train
train/images/006721_jpg.rf.60e208e2b72dd0ef433c2998ff5be79e.jpg,g002561,train
train/images/006721_jpg.rf.a8e2cf733e8405bec24eeaa41a893cc6.jpg,g002561,train
train/images/006723_jpg.rf.24a2a496c7f53f15f6fe20c798a5f5c3.jpg,g002562,train
train/images/006723_jpg.rf.ef36353b46a4413e7c8c2cfa5da3b88e.jpg,g002562,train
train/images/006733_jpg.rf.60e1fa69119b3de248a153182a54947a.jpg,g002563,train
train/images/006733_jpg.rf.6b258fc74078ebee6cb993936a24436c.jpg,g002563,train
train/images/006733_jpg.rf.aaffd665fd688834f68fd5bf7ef6971b.jpg,g002563,train
train/images/006733_jpg.rf.d66d997d8ea3713d45617e3e02c6b951.jpg,g002563,train
train/images/006744_jpg.rf.1993b1cff14e976652280bfe6fc24326.jpg,g002564,train
train/images/006744_jpg.rf.7614e121f8f61b95b1bde601dc8667a2.jpg,g002564,train
train/images/006744_jpg.rf.a76bc0686883047c4fc63792765c91d0.jpg,g002564,train
train/images/00674_jpg.rf.175ca127021d57fd335359f63c233e48.jpg,g002565,test
train/images/00674_jpg.rf.32a0975b8856cf7126d1e12c1a839ed3.jpg,g002565,test
train/images/00674_jpg.rf.575e293453cd9d3bd6f82692d743c82d.jpg,g002565,test
train/images/00674_jpg.rf.5ff762a54ca2436c7d6a38853187d602.jpg,g002565,test
train/images/00674_jpg.rf.624d0864a00b6b04007a97856aea9dcc.jpg,g002565,test
train/images/00674_jpg.rf.da36d2f7d148df271b144682353a5b66.jpg,g002565,test
train/images/00674_jpg.rf.fd21f1ee29fc842e477d2527ad8d0d3b.jpg,g002565,test
train/images/006778_jpg.rf.d4c6cbce33281b99a2dc35061d6e3711.jpg,g002566,train
train/images/006778_jpg.rf.eb9ae8b42838387c43d19175049c2b36.jpg,g002566,train
train/images/006783_jpg.rf.17659f7c2c0345fe9fd872ed0f767948.jpg,g002567,valid
train/images/006783_jpg.rf.28a2a96d7e65842b5a69bd333d209a65.jpg,g002567,valid
train/images/006791_jpg.rf.0d403ddbed541a651f7385e7ac76264f.jpg,g002568,train
train/images/006791_jpg.rf.4cf8fd16ddddc5feb1df63419347c21d.jpg,g002568,train
train/images/006791_jpg.rf.5a409f21b0742f5375c1c3674fa29471.jpg,g002568,train
train/images/006791_jpg.rf.dc2e9d7ca4eb1a0b5b6da5f348dfe712.jpg,g002568,train
train/images/006797_jpg.rf.05abc4c78db65ea8c411c869b9344085.jpg,g002569,train
train/images/006797_jpg.rf.121f3ea2be4fe3ad04cdae802644c808.jpg,g002569,train
train/images/006797_jpg.rf.1b3b86c8487765067b199d9cd65f4ba4.jpg,g002569,train
train/images/006797_jpg.rf.3039fe3787e57e67b273b23523b20811.jpg,g002569,train
train/images/006797_jpg.rf.3c370cc848dffc143620c7399558b709.jpg,g002569,train
train/images/006797_jpg.rf.985a3583fb2084ed9781a889dbf63129.jpg,g002569,train
train/images/006809_jpg.rf.8c2b670c64ad78690467d1c3f59685e0.jpg,g002570,train
train/images/006809_jpg.rf.b0009da5225d9ea246404a9191f8bc82.jpg,g002570,train
train/images/006809_jpg.rf.d759b60aa76931dc7ba334418a1d6dcf.jpg,g002570,train
train/images/006809_jpg.rf.e670399b4141b88ccd8bcd8a0f69ee54.jpg,g002570,train
train/images/006809_jpg.rf.ed22e05daf696a2040c02c80619bc68b.jpg,g002570,train
train/images/006809_jpg.rf.f9eb4fdd397244f7d670c517bb638565.jpg,g002570,train
train/images/006826_jpg.rf.6eae5a95307b80a9fdb0d308cf070caa.jpg,g002571,train
train/images/006828_jpg.rf.2912b06c4503a54170bd2081578c0ba8.jpg,g002572,train
train/images/006828_jpg.rf.367724b17ab1f800d978dd3c5752cea3.jpg,g002572,train
train/images/006828_jpg.rf.60d6933838f83b8ead50b67ee62a9d32.jpg,g002572,train
train/images/006828_jpg.rf.7ba4b436f341d8d63b7221c534c07025.jpg,g002572,train
train/images/006828_jpg.rf.907d37da37578b4358771d241a501e15.jpg,g002572,train
train/images/006834_jpg.rf.2704e5fc59bc6d745bde34ccb8166e38.jpg,g002573,train
train/images/006834_jpg.rf.95ed0705a6dcd55b13ae53c97cca9784.jpg,g002573,train
train/images/006834_jpg.rf.99ded2809412efd55e7b908e53456144.jpg,g002573,train
train/images/006834_jpg.rf.d86d151fd06d3d2acaa899dadf9d61a1.jpg,g002573,train
train/images/006834_jpg.rf.e5d050b74405432d3ab5edcb07048b7c.jpg,g002573,train
train/images/006844_jpg.rf.3c2ec4cb49bf0f7ead76d475f3f9c248.jpg,g002574,train
train/images/006844_jpg.rf.67d9261d49292aee7040b515bcc675b9.jpg,g002574,train
train/images/006844_jpg.rf.7b4a80c04ee3d4b546baa0cb15434b22.jpg,g002574,train
train/images/006844_jpg.rf.83bd34d49de09989220f096fab180990.jpg,g002574,train
train/images/006844_jpg.rf.b45220727a92d74ebc362e783985b422.jpg,g002574,train
train/images/006849_jpg.rf.5743581e34a7e80fe5d55303d347318b.jpg,g002575,train
train/images/006849_jpg.rf.6f22c62b79c062b40013963de45425be.jpg,g002575,train
train/images/006853_jpg.rf.475b8422bdbf3ee836db3ae38ba8a085.jpg,g002576,test
train/images/006853_jpg.rf.beb32904f36784355df96793f7e77f34.jpg,g002576,test
train/images/006854_jpg.rf.994e9aaf7082e9fba43fe163c479abbf.jpg,g002577,train
train/images/006855_jpg.rf.7200df0f282064a1ba01ef3b4d99f3f2.jpg,g002578,valid
train/images/006860_jpg.rf.0887340b7b1639fa864111f6c73f7e2d.jpg,g002579,valid
train/images/006860_jpg.rf.3952384ae0cafb0d0531025b1fcce6e4.jpg,g002579,valid
train/images/006860_jpg.rf.3bc7a8ec0a384920a94284aba8bf2d7d.jpg,g002579,valid
train/images/006865_jpg.rf.0b183a0c200dc15c686ed12dad3ad9b0.jpg,g002580,train
train/images/006865_jpg.rf.427d1cf91ef043fa0680b6e87f418331.jpg,g002580,train
train/images/006865_jpg.rf.6bb98a485f90ef9128f5d982913faced.jpg,g002580,train
train/images/006868_jpg.rf.89b4a1b725cb72d2239e66559aa0dbab.jpg,g002581,train
train/images/006873_jpg.rf.2197313da0e7fce83ada18eb6212aa77.jpg,g002582,valid
train/images/006873_jpg.rf.8ec2225c3892686b068f67f517763715.jpg,g002582,valid
train/images/006873_jpg.rf.8fb55b585f2674255b8bffa38fed563c.jpg,g002582,valid
train/images/006873_jpg.rf.b2b7ae28d5c82631fc4d8b0841263efa.jpg,g002582,valid
train/images/006882_jpg.rf.027feffd31388fa42c06edb823c69203.jpg,g002583,train
train/images/006882_jpg.rf.b5f3a6d19069e507cfd44e529952f805.jpg,g002583,train
train/images/006882_jpg.rf.fdd897b02b26845c28002ce92781ec36.jpg,g002583,train
train/images/006892_jpg.rf.63aa07cde4f0b81581d18fb13cd28bb2.jpg,g002584,train
train/images/006892_jpg.rf.6ba06b0acac6e3f0e787cf19ca4d218b.jpg,g002584,train
train/images/006892_jpg.rf.f56428b00c71029abfb07d6e33db8f93.jpg,g002584,train
train/images/006894_jpg.rf.50da54fe48d061fdc9ea0ec5c392428e.jpg,g002585,train
train/images/006894_jpg.rf.b4a560ecbc78b17e32abe23c758b25fd.jpg,g002585,train
train/images/006894_jpg.rf.b7c8c861dcca5e4da2d5874837f519fe.jpg,g002585,train
train/images/006894_jpg.rf.dc1ca84e5ccfabf19dcea1e270c3c045.jpg,g002585,train
train/images/006901_jpg.rf.1375efe028474e740e54f014a5ad5734.jpg,g002586,train
train/images/006901_jpg.rf.622226cdc018d91a2aff4a531c31144e.jpg,g002586,train
train/images/006901_jpg.rf.f14f02d6ebb99d6fa7e55b22fa24e848.jpg,g002586,train
train/images/006905_jpg.rf.5562b8b8e5179e2b91d32f91936eead4.jpg,g002587,train
train/images/006905_jpg.rf.5bb6d3edb8bbd6280f1a659130e5443f.jpg,g002587,train
train/images/006905_jpg.rf.609c8547b75f5d1b84450e417792b66c.jpg,g002587,train
train/images/006905_jpg.rf.c9b215d750ede8820d14f8e290e1bd84.jpg,g002587,train
train/images/006918_jpg.rf.5bbf5e36832e98ad3b36f7188927a25a.jpg,g002588,train
train/images/006918_jpg.rf.5cc38765f6a38ca5350b1f29b81e9a70.jpg,g002588,train
train/images/006918_jpg.rf.988764ae87b79967ae05ccbd6be4097d.jpg,g002588,train
train/images/006918_jpg.rf.b536e3b6eb9805f6d67b7a7c68a0e453.jpg,g002588,train
train/images/006919_jpg.rf.0d2e9831f91bc79be354178a84410d30.jpg,g002589,valid
train/images/006919_jpg.rf.c4eb125cd8aa6f02202a0a5480314356.jpg,g002589,valid
train/images/006919_jpg.rf.f6a7dc64a573c099b92b03e97f51c8bf.jpg,g002589,valid
train/images/006921_jpg.rf.183735819085533fa7fddc089f3bb363.jpg,g002590,test
train/images/006921_jpg.rf.c70973cd280a0ec173b001178416c3e0.jpg,g002590,test
train/images/006921_jpg.rf.e6f5b82223879930a628444e6de777e4.jpg,g002590,test
train/images/006947_jpg.rf.089ab9dcf87caab248f45752554659c3.jpg,g002591,test
train/images/006947_jpg.rf.9ef9bf73377d21d9d96f7f29d6770a12.jpg,g002591,test
train/images/006947_jpg.rf.ce91ed3bf6d59719f63fb1939bd80268.jpg,g002591,test
train/images/006953_jpg.rf.9232e9c1636382194598c66e2f812c0c.jpg,g002592,train
train/images/006953_jpg.rf.9f683d0081efa1545c6209a4673381de.jpg,g002592,train
train/images/006953_jpg.rf.bced91c05acdad0085ab072bb75c40b1.jpg,g002592,train
train/images/006955_jpg.rf.15157ebde52ea3f26db9928276343c69.jpg,g002593,train
train/images/006955_jpg.rf.54f4d3da4a8ea68e4586f0e2c4e17d3d.jpg,g002593,train
train/images/006955_jpg.rf.55cd125f597665a2185af8dcd69ba659.jpg,g002593,train
train/images/006955_jpg.rf.730a8cdeb33fbd86bdd4006cfbc1193e.jpg,g002593,train
train/images/006955_jpg.rf.cacea5f5b238680e6c6d92ac7b857d51.jpg,g002593,train
train/images/006965_jpg.rf.0038a53a6fa7c82d7af98b0c901a2a51.jpg,g002594,train
train/images/006965_jpg.rf.53493b1077a0b81f0decbe546779efae.jpg,g002594,train
train/images/006965_jpg.rf.a2173c0ea8180c9cfe66285dbf9339d1.jpg,g002594,train
train/images/006965_jpg.rf.f4368c7acbe0893502bc5f1217cca6d7.jpg,g002594,train
train/images/006967_jpg.rf.187f98e4b2bf92fc8461c601f3da7ca2.jpg,g002595,valid
train/images/006967_jpg.rf.b5773ff4bbe1d2a643e02426070742b6.jpg,g002595,valid
train/images/006967_jpg.rf.e6df4d62c17e8ad678e86a767cc90879.jpg,g002595,valid
train/images/006970_jpg.rf.7ef2879f9920377757cf8367bf321cd3.jpg,g002596,train
train/images/006976_jpg.rf.8a073018805ef71da520dcb08d668aa8.jpg,g002597,train
train/images/006976_jpg.rf.99658dc048f560f7d5e3e8e968b5c08c.jpg,g002597,train
train/images/006981_jpg.rf.10b72e79acb502e452e629b43b63affd.jpg,g002598,valid
train/images/006981_jpg.rf.118ce645ca74f2c9403853dc15c063a4.jpg,g002598,valid
train/images/006981_jpg.rf.5993f61b123acf6db282cedc7bd31363.jpg,g002598,valid
train/images/006986_jpg.rf.66b15528d6620a0ab1c27673cbb5b678.jpg,g002599,train
train/images/006989_jpg.rf.4dab32921ad1090171cda2fd29fa6067.jpg,g002600,train
train/images/006989_jpg.rf.5f9202fcfe801e175240479fb662ca8b.jpg,g002600,train
train/images/006989_jpg.rf.8abdf7a7db2e6d36e971c4f8d5181bc5.jpg,g002600,train
train/images/006989_jpg.rf.965b4675911f1505b6e968d9caddf6a3.jpg,g002600,train
train/images/006989_jpg.rf.a04e65beda2d5940551e4db3077fb672.jpg,g002600,train
train/images/006989_jpg.rf.ca0119c4208b13b3e2751f88c59d0d93.jpg,g002600,train
